ID,LABEL
2996,2
2997,1
2998,1
2999,1
3000,1
3001,9
3002,6
3003,8
3004,1
3005,1
3006,3
3007,1
3008,1
3009,3
3010,1
3011,9
3012,1
3013,3
3014,3
3015,1
3016,2
3017,1
3018,0
3019,2
3020,2
3021,0
3022,9
3023,7
3024,1
3025,9
3026,9
3027,0
3028,9
3029,9
3030,9
3031,9
3032,1
3033,0
3034,3
3035,8
3036,8
3037,0
3038,9
3039,8
3040,3
3041,6
3042,4
3043,0
3044,0
3045,1
3046,9
3047,1
3048,1
3049,2
3050,4
3051,1
3052,5
3053,7
3054,6
3055,7
3056,7
3057,2
3058,1
3059,1
3060,7
3061,9
3062,1
3063,2
3064,9
3065,2
3066,9
3067,2
3068,1
3069,5
3070,0
3071,8
3072,9
3073,2
3074,7
3075,1
3076,2
3077,2
3078,8
3079,1
3080,7
3081,8
3082,5
3083,8
3084,2
3085,9
3086,1
3087,3
3088,3
3089,9
3090,8
3091,1
3092,7
3093,8
3094,9
3095,8
3096,2
3097,6
3098,9
3099,0
3100,1
3101,7
3102,5
3103,9
3104,0
3105,0
3106,2
3107,1
3108,1
3109,3
3110,1
3111,9
3112,1
3113,0
3114,2
3115,2
3116,0
3117,4
3118,2
3119,7
3120,9
3121,9
3122,1
3123,6
3124,9
3125,9
3126,1
3127,1
3128,3
3129,6
3130,9
3131,8
3132,2
3133,0
3134,3
3135,2
3136,2
3137,1
3138,1
3139,1
3140,9
3141,7
3142,8
3143,5
3144,5
3145,7
3146,0
3147,5
3148,8
3149,2
3150,9
3151,0
3152,9
3153,3
3154,2
3155,7
3156,9
3157,2
3158,1
3159,3
3160,3
3161,7
3162,8
3163,9
3164,2
3165,1
3166,7
3167,3
3168,9
3169,1
3170,1
3171,1
3172,9
3173,0
3174,2
3175,1
3176,4
3177,2
3178,5
3179,9
3180,7
3181,9
3182,3
3183,6
3184,9
3185,1
3186,1
3187,2
3188,3
3189,7
3190,2
3191,1
3192,1
3193,0
3194,7
3195,3
3196,0
3197,8
3198,1
3199,9
3200,4
3201,7
3202,2
3203,1
3204,2
3205,1
3206,6
3207,6
3208,0
3209,1
3210,6
3211,0
3212,5
3213,0
3214,9
3215,7
3216,7
3217,5
3218,0
3219,0
3220,1
3221,7
3222,9
3223,0
3224,2
3225,1
3226,2
3227,9
3228,2
3229,2
3230,1
3231,9
3232,1
3233,9
3234,7
3235,0
3236,3
3237,1
3238,9
3239,2
3240,7
3241,3
3242,7
3243,9
3244,1
3245,5
3246,3
3247,4
3248,5
3249,1
3250,2
3251,0
3252,2
3253,3
3254,8
3255,0
3256,2
3257,1
3258,8
3259,3
3260,8
3261,0
3262,1
3263,1
3264,9
3265,0
3266,9
3267,1
3268,8
3269,7
3270,3
3271,2
3272,8
3273,8
3274,9
3275,8
3276,9
3277,2
3278,6
3279,9
3280,6
3281,9
3282,0
3283,9
3284,5
3285,9
3286,3
3287,9
3288,3
3289,0
3290,3
3291,0
3292,2
3293,1
3294,1
3295,3
3296,9
3297,0
3298,7
3299,7
3300,1
3301,9
3302,9
3303,5
3304,1
3305,0
3306,1
3307,9
3308,5
3309,7
3310,4
3311,3
3312,1
3313,1
3314,8
3315,1
3316,4
3317,5
3318,2
3319,2
3320,1
3321,6
3322,9
3323,1
3324,3
3325,8
3326,9
3327,9
3328,5
3329,9
3330,3
3331,9
3332,0
3333,2
3334,8
3335,1
3336,9
3337,1
3338,8
3339,1
3340,1
3341,9
3342,1
3343,4
3344,2
3345,7
3346,2
3347,9
3348,0
3349,8
3350,2
3351,0
3352,4
3353,9
3354,7
3355,8
3356,2
3357,7
3358,3
3359,2
3360,9
3361,9
3362,5
3363,1
3364,1
3365,9
3366,0
3367,6
3368,1
3369,1
3370,2
3371,1
3372,1
3373,1
3374,8
3375,9
3376,2
3377,5
3378,3
3379,0
3380,2
3381,7
3382,2
3383,1
3384,5
3385,7
3386,8
3387,2
3388,9
3389,3
3390,1
3391,8
3392,6
3393,4
3394,2
3395,9
3396,9
3397,2
3398,6
3399,1
3400,0
3401,6
3402,2
3403,2
3404,9
3405,1
3406,0
3407,2
3408,6
3409,0
3410,7
3411,3
3412,2
3413,9
3414,1
3415,5
3416,0
3417,7
3418,0
3419,9
3420,9
3421,8
3422,9
3423,0
3424,5
3425,2
3426,1
3427,3
3428,5
3429,8
3430,3
3431,3
3432,1
3433,2
3434,2
3435,8
3436,7
3437,6
3438,3
3439,0
3440,5
3441,2
3442,6
3443,2
3444,6
3445,9
3446,5
3447,5
3448,1
3449,7
3450,6
3451,9
3452,3
3453,3
3454,1
3455,9
3456,6
3457,9
3458,6
3459,3
3460,2
3461,7
3462,9
3463,5
3464,6
3465,1
3466,0
3467,4
3468,2
3469,7
3470,1
3471,6
3472,9
3473,1
3474,8
3475,9
3476,4
3477,3
3478,1
3479,1
3480,8
3481,3
3482,3
3483,2
3484,7
3485,8
3486,5
3487,0
3488,8
3489,3
3490,3
3491,8
3492,9
3493,7
3494,0
3495,9
3496,9
3497,5
3498,4
3499,9
3500,7
3501,4
3502,6
3503,1
3504,7
3505,1
3506,1
3507,9
3508,1
3509,1
3510,0
3511,0
3512,7
3513,0
3514,5
3515,9
3516,2
3517,3
3518,9
3519,9
3520,0
3521,6
3522,6
3523,1
3524,0
3525,1
3526,6
3527,2
3528,5
3529,1
3530,7
3531,0
3532,1
3533,0
3534,7
3535,2
3536,0
3537,2
3538,7
3539,2
3540,0
3541,2
3542,7
3543,1
3544,2
3545,1
3546,5
3547,7
3548,3
3549,1
3550,2
3551,9
3552,9
3553,5
3554,0
3555,1
3556,1
3557,9
3558,2
3559,2
3560,1
3561,1
3562,0
3563,9
3564,1
3565,1
3566,9
3567,1
3568,1
3569,2
3570,8
3571,7
3572,8
3573,8
3574,5
3575,2
3576,0
3577,9
3578,2
3579,0
3580,0
3581,5
3582,1
3583,8
3584,6
3585,7
3586,3
3587,0
3588,2
3589,2
3590,0
3591,9
3592,5
3593,8
3594,0
3595,1
3596,7
3597,7
3598,9
3599,0
3600,9
3601,1
3602,1
3603,5
3604,6
3605,1
3606,1
3607,2
3608,0
3609,7
3610,1
3611,8
3612,1
3613,3
3614,3
3615,1
3616,1
3617,1
3618,1
3619,2
3620,0
3621,2
3622,9
3623,7
3624,1
3625,2
3626,9
3627,9
3628,3
3629,1
3630,3
3631,6
3632,5
3633,4
3634,2
3635,0
3636,7
3637,1
3638,9
3639,3
3640,1
3641,1
3642,8
3643,8
3644,9
3645,2
3646,0
3647,1
3648,1
3649,2
3650,0
3651,1
3652,4
3653,3
3654,9
3655,6
3656,2
3657,8
3658,5
3659,1
3660,3
3661,3
3662,1
3663,9
3664,3
3665,9
3666,1
3667,7
3668,2
3669,3
3670,6
3671,1
3672,2
3673,3
3674,1
3675,1
3676,9
3677,8
3678,9
3679,8
3680,8
3681,3
3682,7
3683,0
3684,6
3685,8
3686,1
3687,8
3688,2
3689,0
3690,0
3691,3
3692,1
3693,9
3694,2
3695,1
3696,3
3697,9
3698,9
3699,1
3700,3
3701,2
3702,2
3703,0
3704,1
3705,8
3706,6
3707,1
3708,1
3709,1
3710,6
3711,7
3712,5
3713,1
3714,9
3715,2
3716,5
3717,1
3718,9
3719,1
3720,4
3721,6
3722,1
3723,1
3724,5
3725,2
3726,9
3727,7
3728,7
3729,1
3730,6
3731,3
3732,7
3733,4
3734,2
3735,1
3736,7
3737,1
3738,2
3739,4
3740,4
3741,2
3742,0
3743,0
3744,1
3745,0
3746,2
3747,4
3748,1
3749,2
3750,1
3751,2
3752,8
3753,6
3754,8
3755,6
3756,1
3757,7
3758,0
3759,8
3760,7
3761,1
3762,1
3763,6
3764,0
3765,3
3766,5
3767,6
3768,0
3769,0
3770,8
3771,0
3772,3
3773,3
3774,0
3775,5
3776,9
3777,4
3778,2
3779,9
3780,7
3781,1
3782,5
3783,2
3784,3
3785,7
3786,9
3787,8
3788,1
3789,2
3790,1
3791,1
3792,9
3793,7
3794,9
3795,8
3796,3
3797,0
3798,9
3799,8
3800,3
3801,1
3802,7
3803,1
3804,9
3805,9
3806,2
3807,4
3808,9
3809,8
3810,1
3811,1
3812,3
3813,2
3814,3
3815,1
3816,7
3817,2
3818,9
3819,2
3820,9
3821,5
3822,9
3823,6
3824,1
3825,1
3826,8
3827,0
3828,6
3829,0
3830,2
3831,1
3832,6
3833,5
3834,8
3835,9
3836,0
3837,1
3838,3
3839,0
3840,6
3841,7
3842,2
3843,9
3844,8
3845,7
3846,9
3847,3
3848,8
3849,1
3850,1
3851,3
3852,0
3853,9
3854,1
3855,2
3856,2
3857,1
3858,9
3859,8
3860,9
3861,0
3862,2
3863,2
3864,0
3865,3
3866,4
3867,3
3868,1
3869,9
3870,0
3871,1
3872,1
3873,0
3874,8
3875,2
3876,1
3877,0
3878,4
3879,9
3880,0
3881,3
3882,6
3883,1
3884,7
3885,3
3886,9
3887,7
3888,1
3889,3
3890,7
3891,1
3892,1
3893,9
3894,1
3895,5
3896,1
3897,2
3898,9
3899,3
3900,1
3901,3
3902,9
3903,8
3904,5
3905,8
3906,4
3907,0
3908,1
3909,1
3910,1
3911,2
3912,3
3913,6
3914,2
3915,1
3916,1
3917,1
3918,1
3919,1
3920,0
3921,1
3922,5
3923,7
3924,1
3925,3
3926,1
3927,3
3928,9
3929,6
3930,0
3931,0
3932,4
3933,5
3934,0
3935,3
3936,2
3937,5
3938,8
3939,9
3940,1
3941,1
3942,0
3943,8
3944,9
3945,2
3946,0
3947,2
3948,9
3949,1
3950,1
3951,1
3952,9
3953,9
3954,1
3955,2
3956,7
3957,9
3958,2
3959,5
3960,9
3961,3
3962,5
3963,9
3964,7
3965,1
3966,0
3967,4
3968,0
3969,5
3970,1
3971,5
3972,2
3973,1
3974,8
3975,2
3976,4
3977,3
3978,9
3979,7
3980,8
3981,0
3982,9
3983,9
3984,3
3985,6
3986,1
3987,1
3988,1
3989,3
3990,5
3991,2
3992,7
3993,2
3994,9
3995,7
3996,9
3997,2
3998,3
3999,9
4000,8
4001,9
4002,6
4003,0
4004,2
4005,0
4006,3
4007,3
4008,6
4009,1
4010,1
4011,9
4012,8
4013,1
4014,2
4015,8
4016,7
4017,0
4018,0
4019,0
4020,6
4021,1
4022,7
4023,8
4024,5
4025,3
4026,7
4027,2
4028,9
4029,1
4030,9
4031,1
4032,2
4033,9
4034,9
4035,2
4036,8
4037,9
4038,6
4039,7
4040,9
4041,9
4042,1
4043,1
4044,2
4045,1
4046,9
4047,1
4048,2
4049,0
4050,7
4051,1
4052,1
4053,6
4054,0
4055,3
4056,0
4057,6
4058,3
4059,0
4060,8
4061,9
4062,3
4063,1
4064,3
4065,3
4066,2
4067,2
4068,2
4069,3
4070,4
4071,3
4072,0
4073,1
4074,1
4075,9
4076,3
4077,2
4078,0
4079,9
4080,1
4081,2
4082,0
4083,7
4084,1
4085,2
4086,0
4087,1
4088,5
4089,1
4090,0
4091,0
4092,3
4093,0
4094,9
4095,1
4096,1
4097,2
4098,1
4099,6
4100,3
4101,6
4102,9
4103,7
4104,5
4105,1
4106,2
4107,2
4108,6
4109,7
4110,9
4111,3
4112,3
4113,6
4114,0
4115,8
4116,2
4117,4
4118,0
4119,1
4120,0
4121,1
4122,1
4123,9
4124,1
4125,1
4126,2
4127,0
4128,1
4129,9
4130,2
4131,7
4132,2
4133,6
4134,8
4135,1
4136,2
4137,5
4138,4
4139,7
4140,3
4141,7
4142,7
4143,2
4144,9
4145,1
4146,2
4147,7
4148,9
4149,3
4150,8
4151,1
4152,7
4153,1
4154,9
4155,9
4156,9
4157,7
4158,2
4159,5
4160,1
4161,0
4162,6
4163,1
4164,8
4165,4
4166,1
4167,4
4168,3
4169,1
4170,7
4171,3
4172,2
4173,9
4174,9
4175,1
4176,5
4177,8
4178,8
4179,9
4180,2
4181,1
4182,5
4183,9
4184,5
4185,2
4186,1
4187,1
4188,4
4189,1
4190,9
4191,7
4192,3
4193,2
4194,7
4195,2
4196,5
4197,9
4198,2
4199,7
4200,1
4201,0
4202,1
4203,2
4204,1
4205,9
4206,6
4207,5
4208,0
4209,1
4210,1
4211,2
4212,3
4213,2
4214,7
4215,8
4216,9
4217,9
4218,1
4219,1
4220,4
4221,7
4222,5
4223,1
4224,1
4225,1
4226,1
4227,0
4228,1
4229,7
4230,0
4231,1
4232,0
4233,1
4234,1
4235,7
4236,9
4237,2
4238,3
4239,8
4240,2
4241,9
4242,2
4243,2
4244,0
4245,1
4246,5
4247,9
4248,7
4249,0
4250,0
4251,1
4252,2
4253,3
4254,2
4255,1
4256,9
4257,1
4258,2
4259,6
4260,6
4261,1
4262,4
4263,6
4264,9
4265,7
4266,9
4267,9
4268,3
4269,2
4270,1
4271,2
4272,6
4273,6
4274,2
4275,8
4276,7
4277,2
4278,1
4279,5
4280,0
4281,1
4282,1
4283,4
4284,9
4285,0
4286,8
4287,0
4288,0
4289,4
4290,9
4291,3
4292,0
4293,9
4294,9
4295,5
4296,4
4297,1
4298,6
4299,5
4300,2
4301,7
4302,6
4303,1
4304,9
4305,0
4306,2
4307,3
4308,2
4309,4
4310,0
4311,9
4312,1
4313,2
4314,1
4315,0
4316,8
4317,1
4318,9
4319,2
4320,1
4321,6
4322,0
4323,4
4324,9
4325,9
4326,4
4327,1
4328,1
4329,9
4330,0
4331,1
4332,3
4333,4
4334,4
4335,9
4336,9
4337,2
4338,0
4339,9
4340,6
4341,9
4342,1
4343,2
4344,3
4345,9
4346,6
4347,1
4348,9
4349,8
4350,0
4351,6
4352,1
4353,8
4354,3
4355,1
4356,2
4357,5
4358,3
4359,5
4360,2
4361,8
4362,3
4363,0
4364,1
4365,1
4366,1
4367,2
4368,0
4369,0
4370,8
4371,8
4372,1
4373,6
4374,9
4375,0
4376,2
4377,4
4378,4
4379,5
4380,9
4381,2
4382,5
4383,6
4384,1
4385,7
4386,7
4387,7
4388,1
4389,3
4390,9
4391,9
4392,2
4393,6
4394,2
4395,7
4396,1
4397,9
4398,8
4399,9
4400,0
4401,9
4402,1
4403,9
4404,1
4405,5
4406,0
4407,2
4408,7
4409,3
4410,2
4411,1
4412,0
4413,0
4414,1
4415,7
4416,7
4417,1
4418,2
4419,0
4420,1
4421,0
4422,9
4423,4
4424,1
4425,9
4426,2
4427,7
4428,3
4429,0
4430,5
4431,7
4432,8
4433,1
4434,2
4435,9
4436,2
4437,9
4438,1
4439,9
4440,1
4441,8
4442,9
4443,8
4444,6
4445,1
4446,9
4447,9
4448,2
4449,6
4450,2
4451,1
4452,5
4453,3
4454,9
4455,0
4456,2
4457,3
4458,9
4459,2
4460,0
4461,6
4462,8
4463,3
4464,3
4465,9
4466,5
4467,5
4468,7
4469,2
4470,0
4471,9
4472,6
4473,1
4474,7
4475,3
4476,9
4477,1
4478,7
4479,0
4480,8
4481,3
4482,3
4483,2
4484,2
4485,2
4486,2
4487,2
4488,3
4489,8
4490,1
4491,1
4492,1
4493,8
4494,3
4495,1
4496,0
4497,7
4498,7
4499,0
4500,8
4501,0
4502,1
4503,1
4504,3
4505,5
4506,8
4507,2
4508,0
4509,8
4510,1
4511,2
4512,7
4513,8
4514,1
4515,1
4516,1
4517,6
4518,9
4519,1
4520,5
4521,2
4522,1
4523,2
4524,9
4525,1
4526,5
4527,9
4528,5
4529,3
4530,6
4531,3
4532,0
4533,5
4534,5
4535,9
4536,2
4537,1
4538,1
4539,7
4540,2
4541,3
4542,0
4543,7
4544,2
4545,1
4546,1
4547,6
4548,7
4549,8
4550,6
4551,2
4552,5
4553,4
4554,0
4555,9
4556,0
4557,5
4558,0
4559,2
4560,1
4561,5
4562,3
4563,6
4564,7
4565,1
4566,2
4567,3
4568,1
4569,1
4570,2
4571,7
4572,1
4573,9
4574,1
4575,2
4576,9
4577,7
4578,5
4579,1
4580,2
4581,8
4582,9
4583,1
4584,3
4585,2
4586,1
4587,0
4588,0
4589,2
4590,7
4591,8
4592,2
4593,1
4594,2
4595,1
4596,8
4597,1
4598,1
4599,9
4600,9
4601,3
4602,2
4603,2
4604,8
4605,9
4606,1
4607,1
4608,0
4609,0
4610,8
4611,7
4612,6
4613,1
4614,8
4615,2
4616,9
4617,1
4618,6
4619,9
4620,3
4621,1
4622,2
4623,9
4624,3
4625,9
4626,1
4627,5
4628,1
4629,9
4630,9
4631,0
4632,3
4633,8
4634,5
4635,1
4636,2
4637,0
4638,0
4639,8
4640,4
4641,9
4642,0
4643,3
4644,9
4645,1
4646,2
4647,0
4648,5
4649,7
4650,2
4651,2
4652,0
4653,3
4654,0
4655,7
4656,3
4657,1
4658,5
4659,8
4660,5
4661,3
4662,6
4663,2
4664,2
4665,9
4666,1
4667,9
4668,2
4669,1
4670,1
4671,0
4672,8
4673,7
4674,7
4675,4
4676,5
4677,0
4678,9
4679,7
4680,9
4681,3
4682,8
4683,6
4684,2
4685,1
4686,1
4687,1
4688,8
4689,5
4690,2
4691,1
4692,0
4693,5
4694,3
4695,2
4696,3
4697,1
4698,2
4699,2
4700,8
4701,8
4702,2
4703,5
4704,2
4705,5
4706,8
4707,2
4708,1
4709,9
4710,0
4711,0
4712,7
4713,9
4714,1
4715,9
4716,1
4717,7
4718,7
4719,3
4720,9
4721,1
4722,8
4723,4
4724,6
4725,2
4726,7
4727,0
4728,7
4729,4
4730,5
4731,0
4732,1
4733,9
4734,1
4735,2
4736,1
4737,7
4738,3
4739,7
4740,1
4741,8
4742,2
4743,6
4744,9
4745,5
4746,9
4747,1
4748,0
4749,5
4750,9
4751,7
4752,2
4753,0
4754,2
4755,1
4756,3
4757,1
4758,0
4759,1
4760,0
4761,0
4762,4
4763,9
4764,6
4765,1
4766,2
4767,2
4768,1
4769,2
4770,1
4771,4
4772,8
4773,7
4774,1
4775,1
4776,1
4777,8
4778,7
4779,3
4780,8
4781,2
4782,6
4783,9
4784,0
4785,2
4786,2
4787,3
4788,6
4789,2
4790,1
4791,8
4792,8
4793,6
4794,5
4795,7
4796,2
4797,5
4798,7
4799,0
4800,9
4801,4
4802,5
4803,3
4804,2
4805,7
4806,8
4807,2
4808,1
4809,5
4810,9
4811,2
4812,9
4813,8
4814,0
4815,0
4816,1
4817,8
4818,2
4819,3
4820,5
4821,5
4822,5
4823,1
4824,2
4825,2
4826,2
4827,2
4828,4
4829,9
4830,3
4831,3
4832,9
4833,8
4834,2
4835,2
4836,1
4837,2
4838,4
4839,1
4840,2
4841,1
4842,9
4843,2
4844,7
4845,0
4846,9
4847,3
4848,1
4849,1
4850,9
4851,9
4852,9
4853,9
4854,1
4855,2
4856,6
4857,3
4858,5
4859,1
4860,9
4861,5
4862,2
4863,0
4864,1
4865,9
4866,3
4867,1
4868,2
4869,0
4870,1
4871,9
4872,1
4873,1
4874,1
4875,0
4876,1
4877,1
4878,3
4879,8
4880,9
4881,3
4882,8
4883,1
4884,5
4885,6
4886,1
4887,9
4888,1
4889,2
4890,8
4891,1
4892,2
4893,1
4894,2
4895,2
4896,2
4897,2
4898,4
4899,8
4900,3
4901,6
4902,7
4903,6
4904,3
4905,8
4906,0
4907,2
4908,7
4909,1
4910,5
4911,2
4912,0
4913,1
4914,1
4915,2
4916,9
4917,1
4918,0
4919,7
4920,9
4921,1
4922,3
4923,2
4924,9
4925,9
4926,3
4927,2
4928,2
4929,0
4930,0
4931,8
4932,0
4933,1
4934,9
4935,7
4936,7
4937,7
4938,1
4939,1
4940,3
4941,2
4942,1
4943,4
4944,1
4945,0
4946,8
4947,6
4948,2
4949,6
4950,2
4951,2
4952,3
4953,1
4954,7
4955,2
4956,0
4957,7
4958,9
4959,1
4960,4
4961,2
4962,2
4963,2
4964,5
4965,2
4966,1
4967,9
4968,1
4969,9
4970,3
4971,9
4972,9
4973,2
4974,1
4975,5
4976,2
4977,0
4978,9
4979,3
4980,1
4981,0
4982,7
4983,4
4984,6
4985,7
4986,0
4987,5
4988,0
4989,9
4990,2
4991,5
4992,5
4993,6
4994,3
4995,1
4996,6
4997,9
4998,0
4999,2
5000,3
5001,1
5002,9
5003,1
5004,6
5005,8
5006,0
5007,3
5008,2
5009,6
5010,1
5011,3
5012,1
5013,9
5014,1
5015,1
5016,6
5017,9
5018,1
5019,1
5020,1
5021,2
5022,3
5023,1
5024,8
5025,0
5026,9
5027,2
5028,1
5029,2
5030,4
5031,0
5032,3
5033,4
5034,2
5035,1
5036,2
5037,5
5038,9
5039,8
5040,2
5041,0
5042,4
5043,2
5044,1
5045,3
5046,9
5047,3
5048,1
5049,6
5050,2
5051,6
5052,0
5053,5
5054,0
5055,2
5056,6
5057,1
5058,9
5059,3
5060,2
5061,9
5062,2
5063,3
5064,3
5065,2
5066,7
5067,8
5068,7
5069,1
5070,1
5071,2
5072,1
5073,3
5074,3
5075,2
5076,1
5077,4
5078,1
5079,8
5080,2
5081,3
5082,0
5083,1
5084,2
5085,1
5086,3
5087,1
5088,7
5089,3
5090,1
5091,1
5092,1
5093,5
5094,0
5095,4
5096,2
5097,4
5098,5
5099,9
5100,5
5101,2
5102,8
5103,2
5104,9
5105,0
5106,8
5107,5
5108,2
5109,3
5110,0
5111,7
5112,9
5113,8
5114,5
5115,8
5116,6
5117,5
5118,0
5119,1
5120,7
5121,2
5122,1
5123,8
5124,7
5125,1
5126,9
5127,5
5128,3
5129,0
5130,9
5131,7
5132,2
5133,9
5134,0
5135,8
5136,3
5137,7
5138,3
5139,0
5140,2
5141,3
5142,3
5143,6
5144,9
5145,8
5146,9
5147,2
5148,1
5149,1
5150,2
5151,2
5152,7
5153,2
5154,7
5155,1
5156,8
5157,2
5158,9
5159,4
5160,5
5161,5
5162,5
5163,7
5164,9
5165,2
5166,4
5167,1
5168,1
5169,1
5170,9
5171,2
5172,7
5173,8
5174,5
5175,6
5176,5
5177,9
5178,1
5179,9
5180,2
5181,8
5182,1
5183,5
5184,0
5185,1
5186,0
5187,9
5188,8
5189,1
5190,3
5191,1
5192,5
5193,1
5194,3
5195,7
5196,9
5197,9
5198,2
5199,0
5200,3
5201,8
5202,2
5203,6
5204,9
5205,3
5206,1
5207,9
5208,2
5209,9
5210,7
5211,7
5212,9
5213,2
5214,9
5215,0
5216,5
5217,6
5218,9
5219,1
5220,9
5221,5
5222,9
5223,3
5224,0
5225,0
5226,1
5227,7
5228,0
5229,7
5230,2
5231,3
5232,5
5233,0
5234,2
5235,0
5236,3
5237,1
5238,1
5239,0
5240,8
5241,0
5242,2
5243,3
5244,8
5245,1
5246,8
5247,4
5248,8
5249,2
5250,5
5251,9
5252,1
5253,9
5254,4
5255,2
5256,8
5257,8
5258,9
5259,6
5260,2
5261,7
5262,2
5263,2
5264,1
5265,8
5266,2
5267,2
5268,1
5269,5
5270,1
5271,3
5272,6
5273,3
5274,9
5275,9
5276,1
5277,1
5278,6
5279,1
5280,1
5281,8
5282,3
5283,6
5284,1
5285,0
5286,5
5287,3
5288,3
5289,0
5290,9
5291,7
5292,4
5293,1
5294,9
5295,3
5296,6
5297,9
5298,1
5299,1
5300,6
5301,1
5302,9
5303,6
5304,8
5305,9
5306,7
5307,8
5308,4
5309,2
5310,2
5311,5
5312,1
5313,1
5314,2
5315,6
5316,3
5317,7
5318,0
5319,1
5320,1
5321,9
5322,9
5323,0
5324,7
5325,3
5326,7
5327,8
5328,0
5329,5
5330,7
5331,8
5332,1
5333,2
5334,6
5335,4
5336,2
5337,4
5338,0
5339,2
5340,9
5341,6
5342,1
5343,9
5344,1
5345,1
5346,9
5347,4
5348,1
5349,9
5350,9
5351,8
5352,0
5353,9
5354,2
5355,1
5356,0
5357,8
5358,3
5359,9
5360,7
5361,1
5362,2
5363,1
5364,9
5365,8
5366,1
5367,1
5368,0
5369,3
5370,0
5371,3
5372,3
5373,6
5374,6
5375,1
5376,1
5377,7
5378,6
5379,6
5380,4
5381,1
5382,7
5383,4
5384,1
5385,7
5386,9
5387,0
5388,9
5389,3
5390,2
5391,0
5392,7
5393,1
5394,5
5395,4
5396,3
5397,3
5398,9
5399,3
5400,1
5401,1
5402,1
5403,0
5404,9
5405,0
5406,9
5407,9
5408,9
5409,5
5410,4
5411,2
5412,2
5413,1
5414,1
5415,8
5416,4
5417,0
5418,7
5419,1
5420,7
5421,5
5422,0
5423,5
5424,3
5425,9
5426,8
5427,9
5428,0
5429,0
5430,6
5431,9
5432,9
5433,7
5434,9
5435,0
5436,9
5437,5
5438,9
5439,1
5440,3
5441,1
5442,9
5443,1
5444,0
5445,1
5446,7
5447,9
5448,3
5449,9
5450,1
5451,1
5452,1
5453,6
5454,2
5455,0
5456,5
5457,3
5458,1
5459,4
5460,7
5461,2
5462,6
5463,8
5464,1
5465,2
5466,9
5467,5
5468,3
5469,2
5470,9
5471,9
5472,2
5473,5
5474,6
5475,8
5476,1
5477,1
5478,2
5479,3
5480,4
5481,1
5482,1
5483,3
5484,3
5485,9
5486,9
5487,5
5488,7
5489,1
5490,9
5491,9
5492,5
5493,6
5494,5
5495,5
5496,1
5497,9
5498,8
5499,9
5500,1
5501,1
5502,1
5503,1
5504,4
5505,2
5506,3
5507,2
5508,8
5509,0
5510,6
5511,2
5512,9
5513,9
5514,9
5515,3
5516,7
5517,7
5518,7
5519,2
5520,8
5521,3
5522,1
5523,8
5524,5
5525,7
5526,3
5527,0
5528,1
5529,1
5530,5
5531,5
5532,5
5533,6
5534,0
5535,3
5536,3
5537,6
5538,3
5539,8
5540,3
5541,3
5542,1
5543,1
5544,1
5545,2
5546,1
5547,7
5548,1
5549,1
5550,2
5551,2
5552,1
5553,6
5554,5
5555,3
5556,2
5557,1
5558,3
5559,3
5560,2
5561,9
5562,1
5563,9
5564,2
5565,0
5566,2
5567,1
5568,2
5569,1
5570,1
5571,9
5572,0
5573,1
5574,1
5575,4
5576,1
5577,1
5578,6
5579,9
5580,0
5581,9
5582,6
5583,7
5584,8
5585,0
5586,0
5587,2
5588,1
5589,2
5590,1
5591,0
5592,8
5593,3
5594,1
5595,9
5596,9
5597,9
5598,0
5599,5
5600,2
5601,0
5602,7
5603,7
5604,1
5605,1
5606,3
5607,6
5608,0
5609,9
5610,0
5611,1
5612,1
5613,9
5614,9
5615,6
5616,2
5617,6
5618,9
5619,9
5620,4
5621,5
5622,7
5623,0
5624,1
5625,1
5626,2
5627,8
5628,1
5629,0
5630,9
5631,7
5632,2
5633,9
5634,3
5635,2
5636,0
5637,2
5638,5
5639,0
5640,9
5641,1
5642,1
5643,7
5644,0
5645,7
5646,8
5647,2
5648,5
5649,0
5650,6
5651,0
5652,3
5653,1
5654,9
5655,2
5656,3
5657,7
5658,0
5659,9
5660,2
5661,6
5662,1
5663,7
5664,0
5665,5
5666,5
5667,3
5668,8
5669,1
5670,0
5671,0
5672,4
5673,2
5674,8
5675,3
5676,1
5677,1
5678,9
5679,3
5680,1
5681,1
5682,1
5683,9
5684,5
5685,9
5686,1
5687,9
5688,7
5689,7
5690,8
5691,3
5692,2
5693,9
5694,1
5695,6
5696,9
5697,2
5698,1
5699,1
5700,3
5701,3
5702,8
5703,6
5704,1
5705,0
5706,5
5707,9
5708,9
5709,6
5710,9
5711,2
5712,7
5713,8
5714,2
5715,1
5716,7
5717,2
5718,4
5719,2
5720,0
5721,2
5722,1
5723,6
5724,9
5725,1
5726,2
5727,9
5728,3
5729,3
5730,9
5731,5
5732,3
5733,1
5734,7
5735,2
5736,2
5737,9
5738,8
5739,2
5740,5
5741,2
5742,1
5743,2
5744,6
5745,8
5746,2
5747,2
5748,7
5749,9
5750,4
5751,8
5752,3
5753,1
5754,9
5755,5
5756,6
5757,5
5758,2
5759,0
5760,6
5761,1
5762,5
5763,2
5764,2
5765,2
5766,2
5767,5
5768,0
5769,7
5770,8
5771,9
5772,2
5773,0
5774,6
5775,2
5776,3
5777,9
5778,5
5779,5
5780,2
5781,9
5782,5
5783,2
5784,7
5785,8
5786,6
5787,2
5788,7
5789,3
5790,3
5791,0
5792,9
5793,0
